entity_id,event_id,label
SVC-000021,EVT-0007920,normal
DEV-000011,EVT-0007921,normal
SVC-000008,EVT-0007922,normal
DEV-000003,EVT-0007923,normal
USR-000187,EVT-0007924,normal
USR-000052,EVT-0007925,normal
SVC-000017,EVT-0007926,normal
DEV-000021,EVT-0007927,normal
DEV-000012,EVT-0007928,normal
DEV-000001,EVT-0007929,normal
SVC-000028,EVT-0007930,normal
USR-000196,EVT-0007931,normal
SVC-000049,EVT-0007932,normal
USR-000048,EVT-0007933,normal
DEV-000001,EVT-0007934,normal
USR-000131,EVT-0007935,normal
USR-000035,EVT-0007936,normal
USR-000084,EVT-0007937,normal
USR-000111,EVT-0007938,normal
SVC-000017,EVT-0007939,normal
USR-000071,EVT-0007940,normal
USR-000127,EVT-0007941,normal
SVC-000017,EVT-0007942,normal
SVC-000017,EVT-0007943,normal
USR-000120,EVT-0007944,normal
USR-000097,EVT-0007945,normal
SVC-000017,EVT-0007946,normal
SVC-000022,EVT-0007947,normal
USR-000038,EVT-0007948,normal
USR-000094,EVT-0007949,normal
USR-000195,EVT-0007950,normal
SVC-000012,EVT-0007951,normal
DEV-000003,EVT-0007952,normal
USR-000033,EVT-0007953,normal
USR-000154,EVT-0007954,normal
USR-000212,EVT-0007955,normal
USR-000083,EVT-0007956,normal
USR-000029,EVT-0007957,normal
USR-000027,EVT-0007958,normal
DEV-000002,EVT-0007959,normal
USR-000155,EVT-0007960,normal
USR-DRIFT01,EVT-0007961,normal
DEV-000004,EVT-0007962,normal
USR-000028,EVT-0007963,normal
USR-000206,EVT-0007964,normal
USR-000129,EVT-0007965,normal
USR-000038,EVT-0007966,normal
USR-000196,EVT-0007967,normal
SVC-000022,EVT-0007968,normal
USR-000048,EVT-0007969,normal
USR-000077,EVT-0007970,normal
USR-000066,EVT-0007971,normal
USR-000140,EVT-0007972,normal
SVC-000022,EVT-0007973,normal
SVC-000053,EVT-0007974,normal
USR-000080,EVT-0007975,normal
USR-DRIFT01,EVT-0007976,normal
USR-000080,EVT-0007977,normal
USR-000110,EVT-0007978,normal
SVC-000017,EVT-0007979,normal
SVC-000022,EVT-0007980,normal
USR-000200,EVT-0007981,normal
USR-000196,EVT-0007982,normal
SVC-000022,EVT-0007983,normal
USR-000050,EVT-0007984,normal
USR-000108,EVT-0007985,normal
USR-000173,EVT-0007986,normal
SVC-000017,EVT-0007987,normal
USR-000094,EVT-0007988,normal
USR-000099,EVT-0007989,normal
USR-000143,EVT-0007990,normal
SVC-000017,EVT-0007991,normal
USR-000205,EVT-0007992,normal
DEV-000026,EVT-0007993,normal
SVC-000022,EVT-0007994,normal
USR-000089,EVT-0007995,normal
SVC-000017,EVT-0007996,normal
SVC-000012,EVT-0007997,normal
DEV-000008,EVT-0007998,normal
DEV-000010,EVT-0007999,normal
SVC-000028,EVT-0008000,normal
SVC-000026,EVT-0008001,normal
USR-000080,EVT-0008002,normal
DEV-000024,EVT-0008003,normal
USR-000080,EVT-0008004,normal
SVC-000033,EVT-0008005,normal
USR-000037,EVT-0008006,normal
USR-000160,EVT-0008007,normal
USR-000065,EVT-0008008,normal
USR-000038,EVT-0008009,normal
USR-000110,EVT-0008010,normal
SVC-000036,EVT-0008011,normal
USR-000178,EVT-0008012,normal
USR-000003,EVT-0008013,normal
USR-000186,EVT-0008014,normal
USR-000196,EVT-0008015,normal
USR-000068,EVT-0008016,normal
DEV-000023,EVT-0008017,normal
SVC-000022,EVT-0008018,normal
USR-000080,EVT-0008019,normal
DEV-000002,EVT-0008020,normal
USR-000028,EVT-0008021,normal
SVC-000017,EVT-0008022,normal
DEV-000021,EVT-0008023,normal
USR-000033,EVT-0008024,normal
USR-000117,EVT-0008025,normal
USR-000155,EVT-0008026,normal
SVC-000012,EVT-0008027,normal
USR-000048,EVT-0008028,normal
SVC-000022,EVT-0008029,normal
USR-000206,EVT-0008030,normal
USR-000001,EVT-0008031,normal
USR-000197,EVT-0008032,normal
USR-000064,EVT-0008033,normal
USR-000127,EVT-0008034,normal
USR-000140,EVT-0008035,normal
USR-000196,EVT-0008036,normal
USR-000057,EVT-0008037,normal
SVC-000028,EVT-0008038,normal
SVC-000036,EVT-0008039,normal
USR-000033,EVT-0008040,normal
USR-000003,EVT-0008041,normal
DEV-000012,EVT-0008042,normal
SVC-000017,EVT-0008043,normal
SVC-000010,EVT-0008044,normal
USR-000210,EVT-0008045,normal
USR-000146,EVT-0008046,normal
USR-000160,EVT-0008047,normal
USR-000137,EVT-0008048,normal
SVC-000033,EVT-0008049,normal
USR-000110,EVT-0008050,normal
USR-000181,EVT-0008051,normal
USR-000144,EVT-0008052,normal
USR-000084,EVT-0008053,normal
SVC-000028,EVT-0008054,normal
USR-000062,EVT-0008055,normal
DEV-000024,EVT-0008056,normal
USR-000066,EVT-0008057,normal
USR-000117,EVT-0008058,normal
SVC-000012,EVT-0008059,normal
USR-000213,EVT-0008060,normal
USR-000196,EVT-0008061,normal
SVC-000036,EVT-0008062,normal
USR-000148,EVT-0008063,normal
SVC-000033,EVT-0008064,normal
SVC-000026,EVT-0008065,normal
SVC-000028,EVT-0008066,normal
USR-000062,EVT-0008067,normal
SVC-000010,EVT-0008068,normal
USR-000154,EVT-0008069,normal
USR-000061,EVT-0008070,normal
USR-000212,EVT-0008071,normal
SVC-000010,EVT-0008072,normal
SVC-000036,EVT-0008073,normal
SVC-000038,EVT-0008074,normal
SVC-000012,EVT-0008075,normal
DEV-000011,EVT-0008076,normal
SVC-000049,EVT-0008077,normal
USR-000018,EVT-0008078,normal
USR-000187,EVT-0008079,normal
USR-000062,EVT-0008080,normal
SVC-000028,EVT-0008081,normal
USR-000062,EVT-0008082,normal
SVC-000005,EVT-0008083,normal
SVC-000010,EVT-0008084,normal
USR-000037,EVT-0008085,normal
SVC-000008,EVT-0008086,normal
USR-000109,EVT-0008087,normal
DEV-000018,EVT-0008088,normal
SVC-000012,EVT-0008089,normal
SVC-000036,EVT-0008090,normal
SVC-000012,EVT-0008091,normal
SVC-000033,EVT-0008092,normal
SVC-000036,EVT-0008093,normal
USR-000144,EVT-0008094,normal
SVC-000036,EVT-0008095,normal
SVC-000026,EVT-0008096,normal
USR-000101,EVT-0008097,normal
USR-000117,EVT-0008098,normal
USR-000028,EVT-0008099,normal
SVC-000026,EVT-0008100,normal
USR-000139,EVT-0008101,normal
SVC-000038,EVT-0008102,normal
USR-000138,EVT-0008103,normal
USR-000083,EVT-0008104,normal
USR-000187,EVT-0008105,normal
SVC-000012,EVT-0008106,normal
SVC-000026,EVT-0008107,normal
SVC-000038,EVT-0008108,normal
USR-000178,EVT-0008109,normal
SVC-000017,EVT-0008110,normal
SVC-000026,EVT-0008111,normal
SVC-000028,EVT-0008112,normal
SVC-000028,EVT-0008113,normal
USR-000001,EVT-0008114,normal
USR-000174,EVT-0008115,normal
SVC-000026,EVT-0008116,normal
SVC-000029,EVT-0008117,normal
USR-000139,EVT-0008118,normal
SVC-000038,EVT-0008119,normal
USR-000149,EVT-0008120,normal
USR-000109,EVT-0008121,normal
SVC-000036,EVT-0008122,normal
USR-000140,EVT-0008123,normal
USR-000111,EVT-0008124,normal
SVC-000004,EVT-0008125,normal
USR-000033,EVT-0008126,normal
DEV-000017,EVT-0008127,normal
SVC-000010,EVT-0008128,normal
USR-000139,EVT-0008129,normal
DEV-000022,EVT-0008130,normal
USR-000097,EVT-0008131,normal
SVC-000038,EVT-0008132,normal
SVC-000038,EVT-0008133,normal
SVC-000010,EVT-0008134,normal
USR-000140,EVT-0008135,normal
USR-000210,EVT-0008136,normal
SVC-000038,EVT-0008137,normal
SVC-000036,EVT-0008138,normal
SVC-000026,EVT-0008139,normal
SVC-000028,EVT-0008140,normal
USR-000066,EVT-0008141,normal
USR-000144,EVT-0008142,normal
SVC-000036,EVT-0008143,normal
USR-000040,EVT-0008144,normal
DEV-000016,EVT-0008145,normal
SVC-000010,EVT-0008146,normal
DEV-000021,EVT-0008147,normal
USR-000174,EVT-0008148,normal
USR-000040,EVT-0008149,normal
USR-000018,EVT-0008150,normal
USR-000146,EVT-0008151,normal
USR-000202,EVT-0008152,normal
SVC-000033,EVT-0008153,normal
SVC-000005,EVT-0008154,normal
USR-000077,EVT-0008155,normal
SVC-000033,EVT-0008156,normal
USR-000117,EVT-0008157,normal
USR-000183,EVT-0008158,normal
SVC-000010,EVT-0008159,normal
USR-000052,EVT-0008160,normal
USR-000138,EVT-0008161,normal
SVC-000038,EVT-0008162,normal
DEV-000009,EVT-0008163,normal
SVC-000033,EVT-0008164,normal
DEV-000025,EVT-0008165,normal
USR-000208,EVT-0008166,normal
USR-000068,EVT-0008167,normal
USR-000002,EVT-0008168,normal
DEV-000024,EVT-0008169,normal
SVC-000023,EVT-0008170,normal
SVC-000044,EVT-0008171,normal
SVC-000033,EVT-0008172,normal
DEV-000003,EVT-0008173,normal
SVC-000037,EVT-0008174,normal
USR-000109,EVT-0008175,normal
SVC-000029,EVT-0008176,normal
USR-000040,EVT-0008177,normal
SVC-000026,EVT-0008178,normal
USR-000187,EVT-0008179,normal
USR-000144,EVT-0008180,normal
SVC-000029,EVT-0008181,normal
USR-000212,EVT-0008182,normal
DEV-000005,EVT-0008183,normal
USR-000212,EVT-0008184,normal
SVC-000026,EVT-0008185,normal
SVC-000026,EVT-0008186,normal
SVC-000023,EVT-0008187,normal
SVC-000029,EVT-0008188,normal
SVC-000026,EVT-0008189,normal
SVC-000044,EVT-0008190,normal
SVC-000004,EVT-0008191,normal
SVC-000028,EVT-0008192,normal
USR-000002,EVT-0008193,normal
SVC-000010,EVT-0008194,normal
DEV-000004,EVT-0008195,normal
DEV-000019,EVT-0008196,normal
SVC-000052,EVT-0008197,normal
USR-000186,EVT-0008198,normal
SVC-000033,EVT-0008199,normal
USR-000046,EVT-0008200,normal
USR-000181,EVT-0008201,normal
USR-000040,EVT-0008202,normal
SVC-000044,EVT-0008203,normal
SVC-000044,EVT-0008204,normal
SVC-000033,EVT-0008205,normal
SVC-000029,EVT-0008206,normal
SVC-000044,EVT-0008207,normal
USR-000061,EVT-0008208,normal
SVC-000029,EVT-0008209,normal
USR-000084,EVT-0008210,normal
SVC-000037,EVT-0008211,normal
DEV-000001,EVT-0008212,normal
SVC-000010,EVT-0008213,normal
SVC-000037,EVT-0008214,normal
SVC-000052,EVT-0008215,normal
SVC-000026,EVT-0008216,normal
SVC-000044,EVT-0008217,normal
USR-000027,EVT-0008218,normal
USR-000027,EVT-0008219,normal
USR-000018,EVT-0008220,normal
DEV-000005,EVT-0008221,normal
DEV-000003,EVT-0008222,normal
SVC-000057,EVT-0008223,normal
SVC-000004,EVT-0008224,normal
SVC-000006,EVT-0008225,normal
DEV-000005,EVT-0008226,normal
SVC-000010,EVT-0008227,normal
SVC-000037,EVT-0008228,normal
USR-000101,EVT-0008229,normal
SVC-000033,EVT-0008230,normal
SVC-000057,EVT-0008231,normal
SVC-000004,EVT-0008232,normal
USR-000040,EVT-0008233,normal
DEV-000023,EVT-0008234,normal
SVC-000060,EVT-0008235,normal
SVC-000057,EVT-0008236,normal
DEV-000005,EVT-0008237,normal
DEV-000025,EVT-0008238,normal
DEV-000003,EVT-0008239,normal
SVC-000048,EVT-0008240,normal
SVC-000052,EVT-0008241,normal
USR-000117,EVT-0008242,normal
DEV-000006,EVT-0008243,normal
SVC-000004,EVT-0008244,normal
SVC-000037,EVT-0008245,normal
USR-000027,EVT-0008246,normal
USR-000149,EVT-0008247,normal
SVC-000006,EVT-0008248,normal
SVC-000052,EVT-0008249,normal
SVC-000044,EVT-0008250,normal
SVC-000004,EVT-0008251,normal
SVC-000057,EVT-0008252,normal
SVC-000006,EVT-0008253,normal
DEV-000019,EVT-0008254,normal
DEV-000021,EVT-0008255,normal
SVC-000006,EVT-0008256,normal
SVC-000023,EVT-0008257,normal
SVC-000033,EVT-0008258,normal
SVC-000035,EVT-0008259,normal
SVC-000059,EVT-0008260,anomaly_credential_stuffing
USR-000212,EVT-0008261,normal
USR-000113,EVT-0008262,anomaly_credential_stuffing
USR-000094,EVT-0008263,anomaly_credential_stuffing
SVC-000006,EVT-0008264,normal
USR-000102,EVT-0008265,anomaly_credential_stuffing
SVC-000004,EVT-0008266,normal
DEV-000006,EVT-0008267,anomaly_credential_stuffing
SVC-000006,EVT-0008268,normal
USR-000174,EVT-0008269,anomaly_credential_stuffing
USR-000076,EVT-0008270,anomaly_credential_stuffing
USR-000061,EVT-0008271,anomaly_credential_stuffing
USR-000198,EVT-0008272,anomaly_credential_stuffing
SVC-000036,EVT-0008273,anomaly_credential_stuffing
SVC-000008,EVT-0008274,anomaly_credential_stuffing
USR-000164,EVT-0008275,anomaly_credential_stuffing
USR-000208,EVT-0008276,anomaly_credential_stuffing
SVC-000040,EVT-0008277,anomaly_credential_stuffing
USR-000088,EVT-0008278,normal
SVC-000041,EVT-0008279,anomaly_credential_stuffing
SVC-000004,EVT-0008280,normal
USR-000022,EVT-0008281,anomaly_credential_stuffing
USR-000170,EVT-0008282,anomaly_credential_stuffing
USR-000002,EVT-0008283,anomaly_credential_stuffing
USR-000090,EVT-0008284,anomaly_credential_stuffing
USR-000150,EVT-0008285,anomaly_credential_stuffing
USR-000183,EVT-0008286,normal
DEV-000008,EVT-0008287,anomaly_credential_stuffing
USR-000059,EVT-0008288,anomaly_credential_stuffing
SVC-000019,EVT-0008289,anomaly_credential_stuffing
USR-000068,EVT-0008290,anomaly_credential_stuffing
USR-000075,EVT-0008291,anomaly_credential_stuffing
SVC-000014,EVT-0008292,anomaly_credential_stuffing
USR-000182,EVT-0008293,anomaly_credential_stuffing
USR-000196,EVT-0008294,anomaly_credential_stuffing
SVC-000032,EVT-0008295,anomaly_credential_stuffing
USR-000183,EVT-0008296,anomaly_credential_stuffing
DEV-000001,EVT-0008297,anomaly_credential_stuffing
USR-000162,EVT-0008298,anomaly_credential_stuffing
SVC-000045,EVT-0008299,anomaly_credential_stuffing
USR-000007,EVT-0008300,anomaly_credential_stuffing
USR-000051,EVT-0008301,anomaly_credential_stuffing
SVC-000057,EVT-0008302,normal
USR-000056,EVT-0008303,anomaly_credential_stuffing
USR-000040,EVT-0008304,normal
DEV-000016,EVT-0008305,anomaly_credential_stuffing
USR-000027,EVT-0008306,anomaly_credential_stuffing
SVC-000048,EVT-0008307,normal
SVC-000006,EVT-0008308,normal
SVC-000052,EVT-0008309,normal
USR-000174,EVT-0008310,normal
SVC-000052,EVT-0008311,normal
USR-000202,EVT-0008312,normal
DEV-000004,EVT-0008313,normal
SVC-000061,EVT-0008314,normal
SVC-000048,EVT-0008315,normal
SVC-000057,EVT-0008316,normal
SVC-000048,EVT-0008317,normal
SVC-000037,EVT-0008318,normal
SVC-000060,EVT-0008319,normal
SVC-000052,EVT-0008320,normal
SVC-000006,EVT-0008321,normal
SVC-000006,EVT-0008322,normal
USR-000109,EVT-0008323,normal
SVC-000004,EVT-0008324,normal
SVC-000061,EVT-0008325,normal
DEV-000003,EVT-0008326,normal
SVC-000006,EVT-0008327,normal
SVC-000006,EVT-0008328,normal
SVC-000060,EVT-0008329,normal
SVC-000061,EVT-0008330,normal
USR-000109,EVT-0008331,normal
USR-000212,EVT-0008332,normal
SVC-000061,EVT-0008333,normal
USR-000101,EVT-0008334,normal
SVC-000023,EVT-0008335,normal
SVC-000023,EVT-0008336,normal
SVC-000048,EVT-0008337,normal
SVC-000061,EVT-0008338,normal
SVC-000048,EVT-0008339,normal
SVC-000052,EVT-0008340,normal
SVC-000058,EVT-0008341,normal
SVC-000048,EVT-0008342,normal
SVC-000060,EVT-0008343,normal
SVC-000033,EVT-0008344,normal
USR-000113,EVT-0008345,normal
SVC-000061,EVT-0008346,normal
SVC-000006,EVT-0008347,normal
SVC-000060,EVT-0008348,normal
SVC-000006,EVT-0008349,normal
USR-000150,EVT-0008350,normal
SVC-000061,EVT-0008351,normal
USR-000003,EVT-0008352,normal
DEV-000002,EVT-0008353,normal
DEV-000010,EVT-0008354,normal
SVC-000035,EVT-0008355,normal
SVC-000058,EVT-0008356,normal
SVC-000044,EVT-0008357,normal
SVC-000052,EVT-0008358,normal
SVC-000048,EVT-0008359,normal
SVC-000004,EVT-0008360,normal
DEV-000009,EVT-0008361,normal
SVC-000023,EVT-0008362,normal
SVC-000048,EVT-0008363,normal
SVC-000044,EVT-0008364,normal
SVC-000058,EVT-0008365,normal
SVC-000058,EVT-0008366,normal
SVC-000035,EVT-0008367,normal
SVC-000047,EVT-0008368,normal
DEV-000024,EVT-0008369,normal
DEV-000011,EVT-0008370,normal
SVC-000052,EVT-0008371,normal
DEV-000020,EVT-0008372,normal
SVC-000048,EVT-0008373,normal
DEV-000012,EVT-0008374,normal
SVC-000045,EVT-0008375,normal
SVC-000060,EVT-0008376,normal
SVC-000048,EVT-0008377,normal
SVC-000025,EVT-0008378,normal
SVC-000004,EVT-0008379,normal
SVC-000023,EVT-0008380,normal
SVC-000004,EVT-0008381,normal
SVC-000052,EVT-0008382,normal
SVC-000047,EVT-0008383,normal
DEV-000001,EVT-0008384,normal
DEV-000014,EVT-0008385,normal
DEV-000006,EVT-0008386,normal
SVC-000002,EVT-0008387,normal
DEV-000004,EVT-0008388,normal
SVC-000044,EVT-0008389,normal
SVC-000047,EVT-0008390,normal
SVC-000058,EVT-0008391,normal
SVC-000058,EVT-0008392,normal
SVC-000060,EVT-0008393,normal
SVC-000054,EVT-0008394,normal
SVC-000048,EVT-0008395,normal
SVC-000045,EVT-0008396,normal
SVC-000058,EVT-0008397,normal
SVC-000035,EVT-0008398,normal
USR-000101,EVT-0008399,normal
SVC-000044,EVT-0008400,normal
SVC-000035,EVT-0008401,normal
SVC-000003,EVT-0008402,normal
SVC-000054,EVT-0008403,normal
SVC-000047,EVT-0008404,normal
SVC-000032,EVT-0008405,normal
SVC-000003,EVT-0008406,normal
SVC-000045,EVT-0008407,normal
SVC-000054,EVT-0008408,normal
SVC-000004,EVT-0008409,normal
SVC-000054,EVT-0008410,normal
SVC-000045,EVT-0008411,normal
SVC-000035,EVT-0008412,normal
DEV-000015,EVT-0008413,normal
SVC-000047,EVT-0008414,normal
SVC-000047,EVT-0008415,normal
DEV-000014,EVT-0008416,normal
SVC-000002,EVT-0008417,normal
SVC-000045,EVT-0008418,normal
SVC-000025,EVT-0008419,normal
SVC-000035,EVT-0008420,normal
SVC-000003,EVT-0008421,normal
SVC-000002,EVT-0008422,normal
SVC-000025,EVT-0008423,normal
SVC-000035,EVT-0008424,normal
SVC-000045,EVT-0008425,normal
SVC-000002,EVT-0008426,normal
SVC-000047,EVT-0008427,normal
SVC-000032,EVT-0008428,normal
SVC-000035,EVT-0008429,normal
SVC-000045,EVT-0008430,normal
SVC-000003,EVT-0008431,normal
SVC-000045,EVT-0008432,normal
SVC-000045,EVT-0008433,normal
DEV-000012,EVT-0008434,normal
SVC-000032,EVT-0008435,normal
SVC-000035,EVT-0008436,normal
SVC-000032,EVT-0008437,normal
DEV-000023,EVT-0008438,normal
SVC-000035,EVT-0008439,normal
SVC-000035,EVT-0008440,normal
SVC-000045,EVT-0008441,normal
DEV-000008,EVT-0008442,normal
USR-000163,EVT-0008443,normal
DEV-000026,EVT-0008444,normal
SVC-000025,EVT-0008445,normal
DEV-000017,EVT-0008446,normal
DEV-000013,EVT-0008447,normal
SVC-000002,EVT-0008448,normal
SVC-000002,EVT-0008449,normal
SVC-000048,EVT-0008450,normal
SVC-000002,EVT-0008451,normal
USR-000068,EVT-0008452,normal
SVC-000002,EVT-0008453,normal
SVC-000002,EVT-0008454,normal
SVC-000002,EVT-0008455,normal
USR-000148,EVT-0008456,anomaly_brute_force
USR-000148,EVT-0008457,anomaly_brute_force
USR-000148,EVT-0008458,anomaly_brute_force
USR-000148,EVT-0008459,anomaly_brute_force
USR-000148,EVT-0008460,anomaly_brute_force
USR-000148,EVT-0008461,anomaly_brute_force
USR-000148,EVT-0008462,anomaly_brute_force
USR-000148,EVT-0008463,anomaly_brute_force
USR-000148,EVT-0008464,anomaly_brute_force
USR-000148,EVT-0008465,anomaly_brute_force
SVC-000059,EVT-0008466,normal
USR-000148,EVT-0008467,anomaly_brute_force
SVC-000032,EVT-0008468,normal
USR-000148,EVT-0008469,anomaly_brute_force
USR-000148,EVT-0008470,anomaly_brute_force
USR-000148,EVT-0008471,anomaly_brute_force
USR-000148,EVT-0008472,anomaly_brute_force
USR-000148,EVT-0008473,anomaly_brute_force
USR-000148,EVT-0008474,anomaly_brute_force
USR-000148,EVT-0008475,anomaly_brute_force
SVC-000041,EVT-0008476,normal
SVC-000059,EVT-0008477,normal
SVC-000047,EVT-0008478,normal
SVC-000002,EVT-0008479,normal
SVC-000054,EVT-0008480,normal
DEV-000007,EVT-0008481,normal
DEV-000020,EVT-0008482,normal
SVC-000041,EVT-0008483,normal
DEV-000015,EVT-0008484,normal
USR-000165,EVT-0008485,normal
USR-000150,EVT-0008486,normal
SVC-000059,EVT-0008487,normal
SVC-000002,EVT-0008488,normal
USR-000088,EVT-0008489,normal
SVC-000002,EVT-0008490,normal
SVC-000059,EVT-0008491,normal
SVC-000059,EVT-0008492,normal
SVC-000045,EVT-0008493,normal
DEV-000017,EVT-0008494,normal
SVC-000041,EVT-0008495,normal
SVC-000002,EVT-0008496,normal
DEV-000016,EVT-0008497,normal
SVC-000059,EVT-0008498,normal
SVC-000035,EVT-0008499,normal
SVC-000025,EVT-0008500,normal
SVC-000025,EVT-0008501,normal
DEV-000013,EVT-0008502,normal
SVC-000032,EVT-0008503,normal
SVC-000059,EVT-0008504,normal
SVC-000047,EVT-0008505,normal
USR-000150,EVT-0008506,normal
DEV-000015,EVT-0008507,normal
DEV-000021,EVT-0008508,normal
USR-000106,EVT-0008509,normal
SVC-000041,EVT-0008510,normal
DEV-000016,EVT-0008511,normal
USR-000163,EVT-0008512,normal
SVC-000025,EVT-0008513,normal
SVC-000059,EVT-0008514,normal
SVC-000056,EVT-0008515,normal
SVC-000047,EVT-0008516,normal
DEV-000018,EVT-0008517,normal
SVC-000059,EVT-0008518,normal
SVC-000041,EVT-0008519,normal
SVC-000025,EVT-0008520,normal
SVC-000056,EVT-0008521,normal
USR-000122,EVT-0008522,normal
DEV-000011,EVT-0008523,normal
USR-000113,EVT-0008524,normal
DEV-000023,EVT-0008525,normal
DEV-000010,EVT-0008526,normal
SVC-000056,EVT-0008527,normal
SVC-000041,EVT-0008528,normal
SVC-000041,EVT-0008529,normal
DEV-000013,EVT-0008530,normal
DEV-000005,EVT-0008531,normal
DEV-000025,EVT-0008532,normal
SVC-000041,EVT-0008533,normal
SVC-000041,EVT-0008534,normal
SVC-000041,EVT-0008535,normal
USR-000150,EVT-0008536,normal
USR-000141,EVT-0008537,normal
SVC-000056,EVT-0008538,normal
DEV-000006,EVT-0008539,normal
USR-000113,EVT-0008540,normal
USR-000058,EVT-0008541,normal
SVC-000041,EVT-0008542,normal
DEV-000026,EVT-0008543,normal
USR-000088,EVT-0008544,normal
SVC-000018,EVT-0008545,normal
DEV-000013,EVT-0008546,normal
DEV-000001,EVT-0008547,normal
USR-000076,EVT-0008548,normal
USR-000165,EVT-0008549,normal
DEV-000007,EVT-0008550,normal
DEV-000001,EVT-0008551,normal
SVC-000018,EVT-0008552,normal
SVC-000041,EVT-0008553,normal
DEV-000010,EVT-0008554,normal
DEV-000025,EVT-0008555,normal
SVC-000018,EVT-0008556,normal
USR-000113,EVT-0008557,normal
DEV-000020,EVT-0008558,normal
DEV-000012,EVT-0008559,normal
SVC-000041,EVT-0008560,normal
DEV-000005,EVT-0008561,normal
SVC-000041,EVT-0008562,normal
SVC-000018,EVT-0008563,normal
SVC-000018,EVT-0008564,normal
SVC-000041,EVT-0008565,normal
SVC-000018,EVT-0008566,normal
DEV-000002,EVT-0008567,normal
SVC-000020,EVT-0008568,normal
SVC-000019,EVT-0008569,normal
SVC-000014,EVT-0008570,normal
DEV-000007,EVT-0008571,normal
SVC-000018,EVT-0008572,normal
USR-000088,EVT-0008573,normal
DEV-000009,EVT-0008574,normal
DEV-000026,EVT-0008575,normal
SVC-000018,EVT-0008576,normal
DEV-000013,EVT-0008577,normal
SVC-000018,EVT-0008578,normal
DEV-000004,EVT-0008579,normal
DEV-000022,EVT-0008580,normal
SVC-000041,EVT-0008581,normal
SVC-000014,EVT-0008582,normal
SVC-000015,EVT-0008583,normal
SVC-000015,EVT-0008584,normal
SVC-000020,EVT-0008585,normal
SVC-000041,EVT-0008586,normal
SVC-000014,EVT-0008587,normal
SVC-000014,EVT-0008588,normal
SVC-000019,EVT-0008589,normal
SVC-000014,EVT-0008590,normal
SVC-000020,EVT-0008591,normal
SVC-000015,EVT-0008592,normal
USR-000122,EVT-0008593,normal
SVC-000014,EVT-0008594,normal
